datetime,username,tweet,tweet_cleaned
2022-11-17 05:16:06+00:00,adwitzzz,"@chilllllll15 @ItsTama__ @madwomanru @aalifrizky @pengwinningg Coba deh ikutin akun akun feminis beneran ka kek lembaga dll, sering kok mengapresiasi hal itu. Apresiasi gerbong perempuan, apresiasi tempat menyusui di tempat umum, apresiasi UU TPKS, banyak ka",  coba deh ikutin akun akun feminis beneran ka kek lembaga dll  sering kok mengapresiasi hal itu  apresiasi gerbong perempuan  apresiasi tempat menyusui di tempat umum  apresiasi uu tpks  banyak ka
2022-11-17 01:22:45+00:00,cheon_899,"@aalifrizky @pengwinningg Mbaknya beneran nanya? Coba mbak main agak jauh yok😊 Masih banyak yang harus diperjuangkan loh. Penerapan UU TPKS aja belum bisa direalisasikan sepenuhnya☺️ Itu baru 1 isu kompleks, masih banyak isu kompleks lainnya. Semoga dapat membantu buat membuka pikiran mbaknya😊🙏",  mbaknya beneran nanya  coba mbak main agak jauh yok  masih banyak yang harus diperjuangkan loh  penerapan uu tpks aja belum bisa direalisasikan sepenuhnya   itu baru   isu kompleks  masih banyak isu kompleks lainnya  semoga dapat membantu buat membuka pikiran mbaknya  
2022-11-16 16:51:03+00:00,sejakpagi,"@aylaffyu_ skrang korban kekerasan harus berani melapor jngan mau damai,sudah ada uu TPKS juga", skrang korban kekerasan harus berani melapor jngan mau damai sudah ada uu tpks juga
2022-11-16 13:50:08+00:00,golkar2024dki,"MUndang-Undang Tindak Pidana Kekerasan Seksual merupakan hasil perjuangan kamu perempuan. Christina Aryani, wakil rakyat Golkar DKI Jakarta ikut serta dalam perjuangan untuk mengesahkan undang-undang tersebut. Simak videonya sampai habis.

#golkar #golkar2024 #uutpks https://t.co/6OFXw2isN1",mundang undang tindak pidana kekerasan seksual merupakan hasil perjuangan kamu perempuan  christina aryani  wakil rakyat golkar dki jakarta ikut serta dalam perjuangan untuk mengesahkan undang undang tersebut  simak videonya sampai habis     
2022-11-16 07:14:37+00:00,mrsdeliverse,"#Tsaqafah

Komnas Perempuan Minta UU TPKS Diterapkan di Aceh, Bisakah Menjadi Solusi?

Penulis: Najmah Saiidah

Komisi Nasional Antikekerasan terhadap Perempuan (Komnas Perempuan) mengapresiasi jajaran Polres Pidie yang telah melakukan

Selengkapnya di https://t.co/jkVocb6E5s https://t.co/41Pi6YUs52",  komnas perempuan minta uu tpks diterapkan di aceh  bisakah menjadi solusi   penulis  najmah saiidah  komisi nasional antikekerasan terhadap perempuan  komnas perempuan  mengapresiasi jajaran polres pidie yang telah melakukan  selengkapnya di  
2022-11-16 06:16:09+00:00,tuitnaya,"@Hujandisenja Nih kak laporin aja, bukti jelas
UU TPKS No.12 Tahun 2022 Pasal 5 https://t.co/aShtKqjFqy", nih kak laporin aja  bukti jelas uu tpks no    tahun      pasal   
2022-11-16 05:30:10+00:00,SAPDAJogja,"Lokakarya Bedah Undang-undang Nomor 12 Tahun 2022 tentang Tindak Pidana Kekerasan Seksual, 9 November 2022

#sapda #sapdajogja #inklusi #disabilitas #anakdisabilitas #perempuandisabilitas #UUTPKS #penanganankekerasan #kekerasanseksual https://t.co/cn0956l6mE",lokakarya bedah undang undang nomor    tahun      tentang tindak pidana kekerasan seksual    november         
2022-11-15 12:02:59+00:00,sinarpidie,Komnas Perempuan Minta Kasus Pesulap Hijau Diproses dengan UU TPKS https://t.co/eVhtJua1wX https://t.co/4lZbOaOK2V,komnas perempuan minta kasus pesulap hijau diproses dengan uu tpks  
2022-11-15 09:49:43+00:00,G24lampung,"UU TPKS JADI PERLINDUNGAN SELURUH RAKYAT INDONESIA

#UUTPKS #kekerasanseksual #golkar2024 https://t.co/PK5Y97jBlL",uu tpks jadi perlindungan seluruh rakyat indonesia    
2022-11-15 08:21:25+00:00,nawacitadotco,Komnas Perempuan Desak Pemerintah agar RKUHP Sinkron dengan UU TPKS https://t.co/rzEw4jzZmm,komnas perempuan desak pemerintah agar rkuhp sinkron dengan uu tpks 
2022-11-15 08:21:23+00:00,nawacitamedia,Komnas Perempuan Desak Pemerintah agar RKUHP Sinkron dengan UU TPKS https://t.co/i9rbipiFKc,komnas perempuan desak pemerintah agar rkuhp sinkron dengan uu tpks 
2022-11-15 08:21:19+00:00,NAWACIT4,Komnas Perempuan Desak Pemerintah agar RKUHP Sinkron dengan UU TPKS https://t.co/kn3FcaT00i,komnas perempuan desak pemerintah agar rkuhp sinkron dengan uu tpks 
2022-11-15 07:30:53+00:00,republikaonline,Komnas Perempuan mendesak pemerintah mensinkronisasi RKUHP dengan UU TPKS. https://t.co/KUWeF55l0x,komnas perempuan mendesak pemerintah mensinkronisasi rkuhp dengan uu tpks  
2022-11-15 04:02:58+00:00,g24NewsTV,"UU TPKS JADI PERLINDUNGAN SELURUH RAKYAT INDONESIA
 
Kekerasan seksual masih marak terjadi di Indonesia. Maka dari itu, penting untuk memiliki payung hukum untuk melindungi masyarakat, khususnya para perempuan dan anak-anak di Indonesia. #UUTPKS #kekerasanseksual #golkar2024 https://t.co/05xKqvYvDY",uu tpks jadi perlindungan seluruh rakyat indonesia   kekerasan seksual masih marak terjadi di indonesia  maka dari itu  penting untuk memiliki payung hukum untuk melindungi masyarakat  khususnya para perempuan dan anak anak di indonesia   
2022-11-15 00:57:55+00:00,koobubbi,"@ignasiuscandra @lilgurl0307 @KediriFess Si paling 2017 dan si paling playing victim, wes moco uu tpks belom mase?????? Ayo saiki cerito o kabeh nunggu",  si paling      dan si paling playing victim  wes moco uu tpks belom mase   ayo saiki cerito o kabeh nunggu
2022-11-14 15:34:24+00:00,euarchieves,"@convomf kalo polisinya gamau ngurus, tampol pake UU TPKS", kalo polisinya gamau ngurus  tampol pake uu tpks
2022-11-14 09:50:03+00:00,tega_ya,Komnas Perempuan Minta 'Pesulap Hijau' di Aceh Dijerat UU TPKS | Republika Online https://t.co/wntSwF6dGB,komnas perempuan minta  pesulap hijau  di aceh dijerat uu tpks   republika online 
2022-11-14 05:31:16+00:00,zanitoaira,"Tambahan pasal tindak pidana kekerasan seksual adalah harmonisasi karena kita telah memiliki UU TPKS
#DukungKUHPBuatanIndonesia
Dialog Publik RKUHP https://t.co/WBB92dpyxD",tambahan pasal tindak pidana kekerasan seksual adalah harmonisasi karena kita telah memiliki uu tpks  dialog publik rkuhp 
2022-11-14 05:30:00+00:00,TobbySw,"Karena Indonesia telah memiliki UU TPKS, maka ditambahkan pula pasal tindak pidana kekerasan seksual
#DukungKUHPBuatanIndonesia
Dialog Publik RKUHP https://t.co/z7QGzRcP2i",karena indonesia telah memiliki uu tpks  maka ditambahkan pula pasal tindak pidana kekerasan seksual  dialog publik rkuhp 
2022-11-14 05:30:00+00:00,_xniy12,"Tindak pidana kekerasan seksual adalah harmonisasi karena kita telah memiliki UU TPKS 
#DukungKUHPBuatanIndonesia
Dialog Publik RKUHP https://t.co/uAoIkkZFMi",tindak pidana kekerasan seksual adalah harmonisasi karena kita telah memiliki uu tpks   dialog publik rkuhp 
2022-11-14 05:30:00+00:00,muagerpolnda,"Ada tambahan mengenai pasal tindak pidana kekerasan sesual yaitu UU TPKS 
#DukungKUHPBuatanIndonesia
Dialog Publik RKUHP https://t.co/02fPQvwdLP",ada tambahan mengenai pasal tindak pidana kekerasan sesual yaitu uu tpks   dialog publik rkuhp 
2022-11-14 03:54:11+00:00,KomnasPerempuan,"2. Urgensi memastikan harmonisasi #RKUHP dengan #UUTPKS, dengan melengkapi delik pidana dan menegaskan jenis tindak pidana:
(1) melarikan anak dan perempuan untuk tujuan perkawinan.
(2) pemaksaan aborsi.
(3) pemaksaan pelacuran, sebagai TPKS.",   urgensi memastikan harmonisasi  dengan   dengan melengkapi delik pidana dan menegaskan jenis tindak pidana      melarikan anak dan perempuan untuk tujuan perkawinan      pemaksaan aborsi      pemaksaan pelacuran  sebagai tpks 
2022-11-14 03:54:10+00:00,KomnasPerempuan,"Sehingga, korban TPKS yang delik pidananya diatur dalam #RKUHP dapat mengakses hak-hak korban dan ditangani dengan hukum acara pidana khusus penanganan tindak pidana kekerasan seksual sesuai #UUTPKS.",sehingga  korban tpks yang delik pidananya diatur dalam  dapat mengakses hak hak korban dan ditangani dengan hukum acara pidana khusus penanganan tindak pidana kekerasan seksual sesuai  
2022-11-14 03:45:15+00:00,ajnndotnet,Komnas Perempuan Minta Dukun Cabul alias 'Pesulap Hijau' di Aceh Dijerat UU TPKS https://t.co/X9yAffOJIb https://t.co/KLrwlz2nC2,komnas perempuan minta dukun cabul alias  pesulap hijau  di aceh dijerat uu tpks  
2022-11-14 03:08:54+00:00,muslimahnewscom,"[Utas] #UUTPKS

Telah jelas bahwa UU TPKS adalah aturan buatan manusia dengan berbagai kelemahan dan keterbatasan. Alih-alih bisa menyelesaikan masalah, justru yang terjadi adalah memunculkan permasalahan baru.", utas    telah jelas bahwa uu tpks adalah aturan buatan manusia dengan berbagai kelemahan dan keterbatasan  alih alih bisa menyelesaikan masalah  justru yang terjadi adalah memunculkan permasalahan baru 
2022-11-14 00:14:24+00:00,republikaonline,Komnas Perempuan meminta Pesulap Hijau di Acet agar bisa dijerat dengan UU TPKS. https://t.co/PPn76lo4aJ,komnas perempuan meminta pesulap hijau di acet agar bisa dijerat dengan uu tpks  
2022-11-13 22:24:30+00:00,ngobrolind,"Ngga bisa dipungkiri meskipun UU TPKS sudah disahkan, tp masih banyak yg malah nyuruh korban diam ketika mengalami KS.

#NgobrolindPungkas #GerakBersama https://t.co/K083TEA5am",ngga bisa dipungkiri meskipun uu tpks sudah disahkan  tp masih banyak yg malah nyuruh korban diam ketika mengalami ks     
2022-11-13 15:15:45+00:00,sulistiana_s,"Pantaskah kita berharap pada UU TPKS yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme? Atau cukupkah kita mengembalikannya kepada Islam saja?
#Fokus #Tsaqafah 

https://t.co/cxY6Gqj98N

https://t.co/dts3Qs3kJI https://t.co/Kvw52HylQW",pantaskah kita berharap pada uu tpks yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme  atau cukupkah kita mengembalikannya kepada islam saja         
2022-11-13 11:37:37+00:00,susanto_deky,"Pantaskah kita berharap pada UU TPKS yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme? Atau cukupkah kita mengembalikannya kepada Islam saja?

Baca: Komnas Perempuan Minta UU TPKS Diterapkan di Aceh, Bisakah Menjadi Solusi?",pantaskah kita berharap pada uu tpks yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme  atau cukupkah kita mengembalikannya kepada islam saja   baca  komnas perempuan minta uu tpks diterapkan di aceh  bisakah menjadi solusi 
2022-11-13 09:58:11+00:00,Wanharsani1,"Pantaskah kita berharap pada UU TPKS yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme? 

Baca: Komnas Perempuan Minta UU TPKS Diterapkan di Aceh, Bisakah Menjadi Solusi?

#Fokus #Tsaqafah 

https://t.co/H6PUMBAMT3

https://t.co/duTfDQONt3 https://t.co/8Oy23xxwDP",pantaskah kita berharap pada uu tpks yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme    baca  komnas perempuan minta uu tpks diterapkan di aceh  bisakah menjadi solusi          
2022-11-13 07:19:08+00:00,armerotation,"@KomnasPerempuan Uu Tpks tidak bs menjawab pokok persoalan, UU sampah", uu tpks tidak bs menjawab pokok persoalan  uu sampah
2022-11-13 06:40:38+00:00,Ilmi44613554,"Komnas Perempuan Minta UU TPKS Diterapkan di Aceh, Bisakah Menjadi Solusi? 
https://t.co/ij6ViKA50R
https://t.co/veH3m5h8Wh",komnas perempuan minta uu tpks diterapkan di aceh  bisakah menjadi solusi    
2022-11-13 05:54:13+00:00,Syifa58509883,"Pantaskah kita berharap pada UU TPKS yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme? Atau cukupkah kita mengembalikannya kepada Islam saja?

#Fokus #Tsaqafah 

https://t.co/IGWfQZpltq https://t.co/R1wIFGEuk4",pantaskah kita berharap pada uu tpks yang notabene merupakan aturan buatan manusia yang lahir dari sistem sekuler kapitalisme  atau cukupkah kita mengembalikannya kepada islam saja        
2022-11-13 05:48:17+00:00,EpyIwang,"Pantaskah kita berharap pd UU TPKS yg notabene merupakan aturan buatan manusia yg lahir dari sistem sekuler kapitalisme? Atau cukupkah kita mengembalikannya kepada Islam saja?

Baca: Komnas Perempuan Minta UU TPKS Diterapkan .....

https://t.co/A4LfeRzkMV

https://t.co/RH2Az4KZJJ https://t.co/8a1udiInGX",pantaskah kita berharap pd uu tpks yg notabene merupakan aturan buatan manusia yg lahir dari sistem sekuler kapitalisme  atau cukupkah kita mengembalikannya kepada islam saja   baca  komnas perempuan minta uu tpks diterapkan        
2022-11-13 02:43:25+00:00,sipalingconsent,"Berdasarkan gossip pelecehan di medsos, kalau tdk salah ngitung sudah ada  ratusan kasus pelecehan seksuil sejak disahkannya UU TPKS. Lucunya, tdk ada satupun berita merilis keterangan, ""seorang pegawai masuk bui setelah terbukti melakukan pelecehan seksuil""",berdasarkan gossip pelecehan di medsos  kalau tdk salah ngitung sudah ada  ratusan kasus pelecehan seksuil sejak disahkannya uu tpks  lucunya  tdk ada satupun berita merilis keterangan   seorang pegawai masuk bui setelah terbukti melakukan pelecehan seksuil 
2022-11-13 02:31:41+00:00,KomnasPerempuan,"Di momentum Kampanye 16 Hari Anti Kekerasan Terhadap Perempuan (K16HAKTP) mari suarakan melalui kegiatan ""Ciptakan Ruang Aman, Kenali UU TPKS!

Daftarkan kegiatan kampanyemu bareng Komnas Perempuan di https://t.co/JmOY5lmQOz, Unduh Panduan di sini https://t.co/oyBZ3t3Eii",di momentum kampanye    hari anti kekerasan terhadap perempuan  k  haktp  mari suarakan melalui kegiatan  ciptakan ruang aman  kenali uu tpks   daftarkan kegiatan kampanyemu bareng komnas perempuan di  unduh panduan di sini 
2022-11-13 02:31:40+00:00,KomnasPerempuan,"Tweeps, kita sudah punya UU TPKS! 🤗 
Namun kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih. 

Saat ini tugas kita adalah mengenali UU TPKS, dan mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal. https://t.co/NgVVYaNWuJ",tweeps  kita sudah punya uu tpks     namun kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih    saat ini tugas kita adalah mengenali uu tpks  dan mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal  
2022-11-13 01:59:38+00:00,PortalBontang,"Lindungi Korban, UU TPKS Juga Beri Hak Ganti Rugi https://t.co/UMDxAwDWjF",lindungi korban  uu tpks juga beri hak ganti rugi 
2022-11-13 01:49:07+00:00,KomnasPerempuan,"Tweeps, kita sudah punya UU TPKS! 🤗 
Namun kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih. 

Saat ini tugas kita adalah mengenali UU TPKS, dan mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal. https://t.co/lV1jqTDu33",tweeps  kita sudah punya uu tpks     namun kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih    saat ini tugas kita adalah mengenali uu tpks  dan mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal  
2022-11-13 01:45:18+00:00,KomnasPerempuan,"Tweeps kita sudah punya UU TPKS! 🤗 
Namun kerja-kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih. Sekarang tugas kita adalah mengenali UU TPKS &amp; mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal. https://t.co/GOBsCGWZFr",tweeps kita sudah punya uu tpks     namun kerja kerja untuk mengupayakan ruang aman yang bebas dari kekerasan seksual masih terus berlanjut nih  sekarang tugas kita adalah mengenali uu tpks  amp  mendorong para pihak yang diberi mandat agar mengimplementasikannya secara maksimal  
2022-11-12 23:29:19+00:00,muslimahnewscom,"Maraknya kekerasan dan pelecehan seksual terhadap perempuan merupakan cerminan dari gagalnya bangunan sosial politik yang didasari sistem sekuler kapitalisme serta rapuhnya tatanan moral masyarakat.

#Analisis #UUTPKS #Aceh

https://t.co/kWjuCWiqlQ",maraknya kekerasan dan pelecehan seksual terhadap perempuan merupakan cerminan dari gagalnya bangunan sosial politik yang didasari sistem sekuler kapitalisme serta rapuhnya tatanan moral masyarakat       
2022-11-12 16:20:30+00:00,Angelawidi2,"@frcrzz @bosgondel @KediriFess Kasus ngene iki ga iso mas dipadakne kasus laine seng masnya bisa nuntut bukti, kronologi, ciriciri tersangka, saksi dkk.

Coba baca UU TPKS deh, wong namanya kalo KS ya ranahnya private.",  kasus ngene iki ga iso mas dipadakne kasus laine seng masnya bisa nuntut bukti  kronologi  ciriciri tersangka  saksi dkk   coba baca uu tpks deh  wong namanya kalo ks ya ranahnya private 
2022-11-12 10:46:14+00:00,JasonCj100,"@detikcom Mas @febridiansyah sering2 konsul dgn pak HPH.
Jgn kalah gertak dgn lawyer pekok kamar dkk.

Pake uu tpks.
Netijing sableng gak paham uu tsb.
Saksi ahli cukup utk menguatkan.
Netijing dan media IQ jongkok,skip aja.
Satu hal,mustahil berani lecehkan klo sblmnya tdk ada kedekatan", mas  sering  konsul dgn pak hph  jgn kalah gertak dgn lawyer pekok kamar dkk   pake uu tpks  netijing sableng gak paham uu tsb  saksi ahli cukup utk menguatkan  netijing dan media iq jongkok skip aja  satu hal mustahil berani lecehkan klo sblmnya tdk ada kedekatan
2022-11-11 13:06:09+00:00,idntimes,Komnas Perempuan Minta Dukun 'Pesulap Hijau' di Aceh Dijerat UU TPKS https://t.co/HAuQjNjVb3,komnas perempuan minta dukun  pesulap hijau  di aceh dijerat uu tpks 
2022-11-11 09:16:24+00:00,KomnasPerempuan,"Baca selengkapnya Siaran Pers Komnas Perempuan Tentang Tindak Pidana Kekerasan Seksual di Pidie, Aceh ""Gunakan UU TPKS untuk Penanganan Komprehensif dan Pemenuhan Hak Korban Kekerasan Seksual, Termasuk di Provinsi Aceh""

https://t.co/OovFhW9fDS",baca selengkapnya siaran pers komnas perempuan tentang tindak pidana kekerasan seksual di pidie  aceh  gunakan uu tpks untuk penanganan komprehensif dan pemenuhan hak korban kekerasan seksual  termasuk di provinsi aceh   
2022-11-11 09:16:23+00:00,KomnasPerempuan,"Komnas Perempuan berpendapat bahwa kasus BT memuat unsur-unsur tindak kekerasan seksual dalam bentuk eksploitasi seksual, sebagaimana diatur pada Pasal 12 UU TPKS.",komnas perempuan berpendapat bahwa kasus bt memuat unsur unsur tindak kekerasan seksual dalam bentuk eksploitasi seksual  sebagaimana diatur pada pasal    uu tpks 
2022-11-11 09:16:21+00:00,KomnasPerempuan,Komnas Perempuan berpendapat bahwa proses hukum pada kasus ini dan kasus-kasus kekerasan seksual lainnya di Aceh perlu mengacu pada UU No. 12 tahun 2022 tentang Tindak Pidana Kekerasan Seksual #UUTPKS.,komnas perempuan berpendapat bahwa proses hukum pada kasus ini dan kasus kasus kekerasan seksual lainnya di aceh perlu mengacu pada uu no     tahun      tentang tindak pidana kekerasan seksual  
2022-11-11 09:06:02+00:00,KomnasPerempuan,@syahputra2019 Kak untuk peran Komnas Perempuan dalam rangka pemantauan implementasi UU TPKS bisa dibaca di sini ya https://t.co/rwmEzfQkC1, kak untuk peran komnas perempuan dalam rangka pemantauan implementasi uu tpks bisa dibaca di sini ya 
